,date,open,high,low,close,volume
0,2026-01-22,71.82499694824219,71.94000244140625,71.62000274658203,71.81009674072266,1517414
1,2026-01-21,71.9800033569336,72.23999786376953,70.83000183105469,72.01000213623047,21649400
2,2026-01-20,70.0,71.77999877929688,69.79000091552734,71.75,22152200
3,2026-01-16,70.29000091552734,70.73999786376953,70.04000091552734,70.44000244140625,20027500
4,2026-01-15,71.58999633789062,71.5999984741211,70.37000274658203,70.4800033569336,15464100
5,2026-01-14,71.16999816894531,71.70999908447266,70.80999755859375,71.44000244140625,16739100
6,2026-01-13,70.41999816894531,71.23999786376953,70.2699966430664,71.23999786376953,18324800
7,2026-01-12,70.9000015258789,70.97000122070312,70.23999786376953,70.5,20582500
8,2026-01-09,69.43000030517578,70.66000366210938,69.12000274658203,70.51000213623047,19638600
9,2026-01-08,67.54000091552734,69.45999908447266,67.44999694824219,69.37000274658203,19237000
10,2026-01-07,67.98999786376953,68.06999969482422,67.2699966430664,67.54000091552734,20223400
11,2026-01-06,68.01000213623047,68.25,67.58999633789062,67.83999633789062,21019900
12,2026-01-05,68.91999816894531,68.91999816894531,67.91999816894531,67.94000244140625,21186600
13,2026-01-02,69.8499984741211,69.87000274658203,68.9800033569336,69.12000274658203,12151300
14,2025-12-31,70.06999969482422,70.16000366210938,69.87999725341797,69.91000366210938,8127800
15,2025-12-30,70.0,70.23999786376953,69.80000305175781,70.06999969482422,8610900
16,2025-12-29,70.0,70.41999816894531,69.8499984741211,70.16000366210938,9686900
17,2025-12-26,69.94999694824219,70.16000366210938,69.7300033569336,69.87000274658203,5711400
18,2025-12-24,69.9000015258789,70.16000366210938,69.75,70.11000061035156,4515300
19,2025-12-23,70.19999694824219,70.26000213623047,69.69000244140625,69.87000274658203,9471000
20,2025-12-22,69.93000030517578,70.22000122070312,69.66000366210938,70.20999908447266,12828500
21,2025-12-19,70.05999755859375,70.7699966430664,70.02999877929688,70.05999755859375,36911100
22,2025-12-18,70.2699966430664,70.80000305175781,70.16999816894531,70.36000061035156,15524800
23,2025-12-17,70.56999969482422,70.91999816894531,70.30999755859375,70.66999816894531,13672700
24,2025-12-16,71.30000305175781,71.30000305175781,70.31999969482422,70.37000274658203,17370000
25,2025-12-15,70.43000030517578,71.31999969482422,70.31999969482422,70.97000122070312,18660100
26,2025-12-12,69.11000061035156,70.62000274658203,69.04000091552734,70.5199966430664,18444500
27,2025-12-11,70.55000305175781,70.69000244140625,68.79000091552734,69.11000061035156,23124200
28,2025-12-10,70.38999938964844,70.52999877929688,69.77999877929688,70.20999908447266,29789400
29,2025-12-09,70.37000274658203,70.62999725341797,69.83000183105469,70.08999633789062,13010600
30,2025-12-08,69.83999633789062,70.37999725341797,69.48999786376953,70.25,17775100
31,2025-12-05,70.31999969482422,70.70999908447266,69.87000274658203,70.0,13978200
